timestamp	time	fix	state	rawx	rawy	avgx	avgy	psize	Lrawx	Lrawy	Lavgx	Lavgy	Lpsize	Lpupilx	Lpupily	Rrawx	Rrawy	Ravgx	Ravgy	Rpsize	Rpupilx	Rpupily
MSG	2017-10-21 21:51:55.956		start_recording
2017-10-21 21:51:58.586	1060397690	True	7	845.7715	444.8431	908.7701	447.1508	17.39945	870.6143	409.2214	895.7347	446.0219	16.4398	0.5178	0.46	820.9286	480.4648	870.9924	427.549	18.3591	0.661	0.469
2017-10-21 21:51:58.619	1060397723	True	7	839.4768	436.01	906.3989	446.2436	17.28685	860.8268	418.9352	892.6541	443.9258	16.5705	0.5179	0.46	818.1267	453.0848	866.865	429.0137	18.0032	0.6612	0.4687
2017-10-21 21:51:58.652	1060397756	True	7	893.7991	401.4953	903.9949	445.1273	17.08885	903.1006	399.1778	892.5197	440.6908	16.3387	0.5184	0.4598	884.4974	403.8128	867.2749	427.2568	17.839	0.6617	0.4684
2017-10-21 21:51:58.686	1060397790	True	7	892.4972	419.1484	901.7393	444.0258	17.2023	918.2119	403.0738	893.4255	437.877	16.3112	0.5186	0.4596	866.7824	435.2229	866.6232	427.5739	18.0934	0.6619	0.4686
2017-10-21 21:51:58.719	1060397823	True	7	898.685	420.3047	899.9138	443.0199	17.3889	916.2467	430.6826	894.2549	436.924	16.68	0.5186	0.4598	881.1233	409.9269	866.9545	426.3345	18.0978	0.6619	0.4684
2017-10-21 21:51:58.752	1060397856	True	7	884.2461	446.4721	898.0491	442.0442	17.38295	889.7704	472.8037	893.5168	438.6208	16.7947	0.5184	0.4599	878.7217	420.1406	867.1973	425.7794	17.9712	0.6619	0.4684
2017-10-21 21:51:58.785	1060397889	True	7	882.947	454.9055	896.4292	441.2621	17.28535	897.1451	456.6564	893.3123	439.3487	16.5292	0.5184	0.4597	868.749	453.1546	866.8983	427.2478	18.0415	0.6617	0.4685
2017-10-21 21:51:58.819	1060397923	True	7	880.5854	421.5307	894.8516	440.4409	16.8581	894.0027	430.1401	892.5861	437.5682	16.2312	0.5183	0.4596	867.1683	412.9214	865.5764	426.0984	17.485	0.6616	0.4683
2017-10-21 21:51:58.852	1060397956	True	7	865.922	439.5708	892.7931	439.481	16.7895	886.6813	434.5493	891.322	436.9952	15.7678	0.5182	0.4596	845.1627	444.5922	863.1325	427.1427	17.8112	0.6614	0.4685
2017-10-21 21:51:58.885	1060397989	True	7	897.4915	411.453	891.079	438.2705	16.89095	895.8265	449.1761	890.8051	437.0126	15.9755	0.5182	0.4596	899.1564	373.73	864.6938	424.1696	17.8064	0.6615	0.4682
