timestamp	time	fix	state	rawx	rawy	avgx	avgy	psize	Lrawx	Lrawy	Lavgx	Lavgy	Lpsize	Lpupilx	Lpupily	Rrawx	Rrawy	Ravgx	Ravgy	Rpsize	Rpupilx	Rpupily
MSG	2017-10-21 21:58:23.860	1060782920	image_on
MSG	2017-10-21 21:58:23.860	1060782920	bikinishop.jpg
MSG	2017-10-21 21:58:23.860	1060782920	start_recording
2017-10-21 21:58:28.512	1060787616	False	7	443.5659	513.3494	482.6187	516.5867	16.2471	431.0909	520.2576	473.8894	538.8503	16.1777	0.4633	0.4981	456.0409	506.4412	475.4643	491.5607	16.3165	0.5998	0.5118
2017-10-21 21:58:28.546	1060787650	True	7	489.7794	529.1584	481.5231	517.1108	16.30355	478.4469	485.8078	474.4054	530.9838	16.0246	0.4635	0.498	501.1118	572.509	479.2064	503.4149	16.5825	0.6001	0.5121
2017-10-21 21:58:28.579	1060787683	True	7	450.5778	555.031	480.3975	517.4393	16.4578	438.2956	555.0829	469.5628	533.9965	16.3975	0.4634	0.4985	462.86	554.9791	477.0831	510.2243	16.5181	0.5999	0.5121
2017-10-21 21:58:28.613	1060787717	True	7	457.1049	494.5964	479.2476	517.3904	16.2446	458.0545	481.5155	468.0262	527.7574	16.211	0.4636	0.4981	456.1554	507.6774	474.6	510.0967	16.2782	0.5999	0.512
2017-10-21 21:58:28.646	1060787750	True	7	433.8358	518.6152	478.682	516.5368	15.9449	390.0027	525.2484	459.468	527.3177	15.8588	0.4635	0.4983	477.6688	511.9821	474.8651	510.4482	16.031	0.6	0.512
2017-10-21 21:58:28.679	1060787783	True	7	464.6711	600.243	476.3628	517.7888	16.43805	443.6649	542.3298	457.569	528.6465	15.8169	0.4637	0.4984	485.6774	658.1563	485.6774	658.1563	17.0592	0.6001	0.5126
2017-10-21 21:58:28.713	1060787817	True	7	469.4362	546.8132	477.9843	523.1068	16.22315	422.4194	495.5002	453.9873	525.4764	15.8608	0.4637	0.4982	516.453	598.1262	516.453	598.1262	16.5855	0.6002	0.5122
2017-10-21 21:58:28.746	1060787850	True	7	443.8658	539.2369	477.3033	525.2935	16.1472	419.9943	547.4326	450.654	527.2101	16.4006	0.4637	0.4984	467.7373	531.0413	492.0641	564.541	15.8938	0.6	0.5119
2017-10-21 21:58:28.779	1060787883	True	7	428.8133	519.3339	475.7696	526.3931	16.247	420.3367	529.9792	447.7371	527.3319	16.3921	0.4637	0.4983	437.2899	508.6886	473.687	545.7874	16.1019	0.6	0.5119
2017-10-21 21:58:28.812	1060787916	True	7	459.3213	563.1856	474.6064	527.8614	16.4816	415.1497	535.6476	444.728	527.8948	16.4383	0.4638	0.4984	503.4928	590.7236	481.1045	557.0083	16.5249	0.6003	0.5123
2017-10-21 21:58:28.846	1060787950	True	7	428.4324	506.8417	473.8466	529.3727	16.071	397.6563	475.5945	440.7032	523.9167	16.1756	0.4637	0.4981	459.2085	538.0889	476.6243	553.1454	15.9664	0.6002	0.512
2017-10-21 21:58:28.879	1060787983	True	7	477.9495	532.6043	472.899	530.5035	16.08685	482.8769	504.1026	443.178	522.3112	16.1494	0.464	0.4982	473.0222	561.106	475.9449	554.4542	16.0243	0.6003	0.5121
2017-10-21 21:58:28.912	1060788016	True	7	481.869	510.6252	471.9549	531.0721	16.2556	468.6859	497.8162	444.5392	520.3932	16.6609	0.4641	0.4981	495.052	523.4343	478.7038	549.8491	15.8503	0.6005	0.5119
2017-10-21 21:58:28.946	1060788050	True	7	467.8089	546.9623	471.3734	531.667	16.6244	428.4223	576.7169	443.1337	523.9502	17.0142	0.464	0.4982	507.1955	517.2077	482.409	545.5043	16.2346	0.6006	0.5118
2017-10-21 21:58:28.979	1060788083	True	7	458.457	533.3139	470.7589	532.1371	16.2581	414.836	521.4368	440.9479	523.6913	16.129	0.4641	0.4979	502.078	545.191	484.7659	545.3298	16.3872	0.6006	0.512
2017-10-21 21:58:29.012	1060788116	True	7	480.7294	551.4836	470.5924	532.7157	16.68405	465.0772	571.9174	442.1421	526.7073	16.9347	0.4643	0.4983	496.3817	531.0498	486.0942	543.675	16.4334	0.6006	0.5119
2017-10-21 21:58:29.046	1060788150	False	7	479.7609	594.0031	443.0986	525.3427	17.2346	461.4502	504.3072	443.0986	525.3427	16.6088	0.4642	0.4981	498.0716	683.6989	498.0716	683.6989	17.8604	0.6006	0.5127
2017-10-21 21:58:29.079	1060788183	False	7	475.9525	529.6548	459.0924	551.7596	16.9989	484.6198	490.3295	445.4902	523.1686	16.5618	0.4642	0.4982	467.2852	568.9802	467.2852	568.9802	17.436	0.6004	0.5122
2017-10-21 21:58:29.112	1060788216	False	7	447.0627	536.5068	456.1007	544.6487	17.07525	431.0993	526.6624	444.5709	523.2889	17.2935	0.4639	0.4983	463.0261	546.3513	465.1529	557.6514	16.857	0.6004	0.5121
2017-10-21 21:58:29.145	1060788249	False	7	453.1268	528.2587	454.5464	539.9283	16.80615	429.494	535.3859	443.6039	523.9416	17.1265	0.4639	0.4983	476.7595	521.1316	469.0346	545.4071	16.4858	0.6004	0.5119
2017-10-21 21:58:29.179	1060788283	False	7	480.3414	478.0986	451.8354	535.7131	16.581	460.5121	526.1587	443.8366	523.3231	16.7506	0.464	0.4982	500.1707	430.0386	476.9003	516.2467	16.4114	0.6005	0.5115
2017-10-21 21:58:29.212	1060788316	False	7	462.0694	531.0203	453.5426	533.2602	16.82775	466.0854	501.4927	444.6883	522.4471	16.7942	0.464	0.4981	458.0533	560.5479	473.1305	525.0177	16.8613	0.6004	0.5121
2017-10-21 21:58:29.246	1060788350	True	7	447.9558	541.1271	451.9339	531.066	16.82895	441.0187	500.8267	444.1424	520.7406	16.6147	0.4639	0.498	454.8929	581.4276	454.8929	581.4276	17.0432	0.6004	0.5122
2017-10-21 21:58:29.279	1060788383	True	7	470.6097	524.565	453.9153	530.8348	16.92975	460.0993	511.6974	444.7331	520.0952	17.0697	0.464	0.498	481.1201	537.4326	481.1201	537.4326	16.7898	0.6004	0.5119
2017-10-21 21:58:29.312	1060788416	True	7	465.584	489.3717	454.3168	528.3545	16.33765	481.2911	501.7126	447.0198	518.3019	16.216	0.464	0.4981	449.8769	477.0308	465.4786	507.1932	16.4593	0.6004	0.5117
2017-10-21 21:58:29.345	1060788449	True	7	470.5693	522.4529	455.0129	526.8903	16.81235	465.9745	511.5705	448.6902	517.7637	16.6069	0.464	0.4983	475.164	533.3352	468.6943	515.893	17.0178	0.6005	0.5121
2017-10-21 21:58:29.379	1060788483	True	7	453.9613	550.9795	455.3129	526.1709	17.0047	460.4941	564.0436	449.3908	520.8101	17.1909	0.4639	0.4985	447.4285	537.9153	463.323	521.4429	16.8185	0.6003	0.5122
2017-10-21 21:58:29.412	1060788516	True	7	450.3635	482.6367	456.0057	525.6968	16.0584	443.5755	438.9138	449.5684	515.4468	15.3966	0.4639	0.4979	457.1515	526.3596	462.0315	522.4714	16.7202	0.6003	0.5121
2017-10-21 21:58:29.445	1060788549	True	7	439.4474	477.1993	455.1297	524.5347	16.30975	387.764	492.0598	446.0893	514.2429	15.6768	0.4637	0.4981	491.1308	462.3389	466.9527	512.2483	16.9427	0.6004	0.5117
2017-10-21 21:58:29.478	1060788582	True	7	428.0161	574.905	454.9117	524.0533	16.3923	407.1389	516.649	444.5834	513.954	16.1436	0.4636	0.4982	448.8932	633.1611	464.3048	530.0133	16.641	0.6001	0.5125
2017-10-21 21:58:29.512	1060788616	True	7	457.0472	505.8661	453.9635	523.0538	16.27025	423.4148	513.5571	443.293	513.3164	16.1371	0.4635	0.4981	490.6797	498.1753	490.6797	498.1753	16.4034	0.6001	0.5117
2017-10-21 21:58:29.545	1060788649	True	7	459.5629	626.2338	454.9206	531.314	17.00035	444.1537	580.3721	443.4993	517.3354	16.469	0.4639	0.4988	474.9721	672.0955	474.9721	672.0955	17.5317	0.6003	0.5132
2017-10-21 21:58:29.578	1060788682	False	7	506.0883	720.0676	495.8925	693.7527	17.2199	495.4171	724.7804	495.4171	724.7804	17.0871	0.4641	0.5	516.7595	715.3549	495.8925	693.7527	17.3527	0.6006	0.5136
2017-10-21 21:58:29.612	1060788716	False	7	527.8565	717.0609	529.6034	702.9376	17.17035	554.3839	699.3802	554.3839	699.3802	16.8058	0.4643	0.4999	501.3291	734.7417	497.7479	707.5106	17.5349	0.6006	0.5136
2017-10-21 21:58:29.645	1060788749	False	7	573.4656	679.4866	536.3627	694.2427	16.86165	573.003	627.6052	563.7053	663.4469	16.0655	0.4644	0.4994	573.9282	731.3681	516.9963	713.6077	17.6578	0.6009	0.5135
2017-10-21 21:58:29.679	1060788783	False	7	529.41	649.1954	537.9547	687.7508	16.4506	538.7225	651.68	555.3581	659.447	16.3779	0.4642	0.4995	520.0975	646.7109	517.769	700.1231	16.5233	0.6006	0.5133
2017-10-21 21:58:29.712	1060788816	False	7	551.3547	643.9672	537.3152	685.186	16.84455	565.7951	546.0972	557.9706	630.7963	15.7894	0.4644	0.499	536.9144	741.8372	521.1579	707.2059	17.8997	0.6007	0.5137
2017-10-21 21:58:29.745	1060788849	False	7	510.8074	695.71	535.7444	685.0564	17.57085	519.8022	664.1033	550.22	637.3385	17.8452	0.4641	0.4996	501.8125	727.3167	518.4418	710.2224	17.2965	0.6006	0.5137
2017-10-21 21:58:29.778	1060788882	True	7	553.1297	693.2867	534.3998	688.9324	17.5959	515.9993	694.0213	515.9993	694.0213	17.682	0.464	0.4998	590.2601	692.5522	527.903	707.9951	17.5098	0.6008	0.5136
2017-10-21 21:58:29.812	1060788916	True	7	509.8964	700.7917	529.8632	690.2096	17.77595	482.2705	688.0563	482.2705	688.0563	17.9671	0.4638	0.4997	537.5224	713.5273	529.2493	708.68	17.5848	0.6005	0.5138
2017-10-21 21:58:29.845	1060788949	True	7	539.5131	722.0291	525.4803	691.0079	17.9303	511.4741	704.1557	496.8909	696.1163	18.0724	0.4639	0.4999	567.5519	739.9024	567.5519	739.9024	17.7882	0.6006	0.5141
2017-10-21 21:58:29.879	1060788983	True	7	526.4575	665.9193	525.1488	688.3793	17.786	510.862	682.6155	501.5925	691.6106	17.6769	0.4639	0.4998	542.053	649.2231	542.053	649.2231	17.8951	0.6004	0.5136
2017-10-21 21:58:29.912	1060789016	True	7	570.7006	688.0778	526.7078	687.1486	17.70155	567.2673	694.7759	518.1941	692.4019	17.603	0.464	0.4999	574.1338	681.3796	558.1138	665.3219	17.8001	0.6006	0.5136
2017-10-21 21:58:29.945	1060789049	True	7	578.5518	728.9041	529.0869	687.8405	18.23315	578.1824	707.0335	530.5046	695.3723	18.0393	0.464	0.5	578.9212	750.7746	565.1064	693.9545	18.427	0.6006	0.5138
2017-10-21 21:58:29.978	1060789082	True	7	578.8861	713.5953	531.0969	688.8276	18.1774	543.0359	704.8571	532.8511	697.0143	18.1068	0.4641	0.4999	614.7363	722.3337	577.6714	701.2419	18.248	0.6008	0.5138
2017-10-21 21:58:30.012	1060789116	True	7	572.1034	716.0399	533.2028	689.9621	18.22465	544.6815	695.8032	534.7975	696.8736	17.995	0.4641	0.4998	599.5253	736.2765	582.222	708.5019	18.4543	0.6009	0.5138
2017-10-21 21:58:30.045	1060789149	True	7	564.5691	733.5219	535.1235	691.3256	17.93265	545.0487	695.8141	536.3315	696.766	17.6639	0.4642	0.4999	584.0895	771.2297	582.6711	719.381	18.2014	0.6008	0.5139
2017-10-21 21:58:30.078	1060789182	True	7	632.793	651.0315	535.8492	691.8936	19.65385	588.2347	704.1192	542.6238	697.655	18.0608	0.4644	0.4999	677.3512	597.9438	677.3512	597.9438	21.2469	0.6013	0.5132
2017-10-21 21:58:30.111	1060789215	True	7	599.4922	653.2904	540.6828	688.5667	19.13985	577.9752	681.9313	546.6925	696.0049	17.8898	0.4643	0.4998	621.0093	624.6496	621.0093	624.6496	20.3899	0.6011	0.5135
2017-10-21 21:58:30.145	1060789249	True	7	609.8948	657.3441	544.6048	686.5645	19.18445	573.234	686.7277	549.6431	695.0853	18.0847	0.4644	0.4998	646.5556	627.9605	633.7987	626.3072	20.2842	0.6012	0.5135
2017-10-21 21:58:30.178	1060789282	True	7	597.8462	665.814	548.5722	684.7674	18.82675	570.1439	671.5793	551.8831	692.893	17.8382	0.4644	0.4998	625.5485	660.0485	631.0586	637.605	19.8153	0.6011	0.5137
2017-10-21 21:58:30.211	1060789315	True	7	601.2052	722.9592	551.566	684.3543	18.8633	580.368	712.6283	554.7139	694.5326	18.111	0.4643	0.5	622.0423	733.29	628.7901	661.7849	19.6156	0.6011	0.5137
2017-10-21 21:58:30.244	1060789348	True	7	598.173	688.7642	554.9612	683.9331	18.56925	580.308	679.0416	557.2062	693.2367	17.6114	0.4643	0.4998	616.0378	698.4868	626.1912	669.4199	19.5271	0.6011	0.5136
2017-10-21 21:58:30.278	1060789382	True	7	582.96	702.9069	558.7579	683.5042	18.9448	540.3417	718.899	556.2996	695.1874	17.695	0.4642	0.4999	625.5781	686.9148	626.0569	672.6172	20.1946	0.6011	0.5135
2017-10-21 21:58:30.311	1060789415	True	7	614.9292	681.7629	561.2723	683.4734	18.9033	575.2551	718.7918	558.056	696.9639	17.6212	0.4642	0.5	654.6033	644.734	630.244	668.7144	20.1854	0.6011	0.5134
2017-10-21 21:58:30.345	1060789449	True	7	552.5734	659.0563	566.0098	682.3804	18.7216	509.0488	654.9456	554.8693	693.997	18.147	0.464	0.4997	596.098	663.1669	625.817	668.1193	19.2962	0.6009	0.5136
2017-10-21 21:58:30.378	1060789482	True	7	574.5341	590.9153	567.9014	681.5205	19.62545	462.17	591.4291	462.17	591.4291	19.0903	0.4637	0.4993	686.8983	590.4015	686.8983	590.4015	20.1606	0.6012	0.5132
2017-10-21 21:58:30.411	1060789515	True	7	528.2708	637.3162	566.363	678.674	17.11425	509.3938	665.2064	509.3938	665.2064	17.6027	0.4637	0.4996	547.1476	609.4259	547.1476	609.4259	16.6258	0.6005	0.513
2017-10-21 21:58:30.445	1060789549	False	7	346.4138	445.7424	437.2263	541.4071	17.48325	308.9824	423.5071	409.0603	544.2026	17.7343	0.4625	0.4971	383.8452	467.9776	465.3923	538.6115	17.2322	0.5988	0.5111
2017-10-21 21:58:30.478	1060789582	False	7	309.5765	429.6823	398.7349	505.6135	17.91495	241.8085	374.4182	352.9026	487.1621	18.4803	0.4621	0.4969	377.3445	484.9463	435.7797	520.527	17.3496	0.5988	0.5112
2017-10-21 21:58:30.511	1060789615	False	7	333.2132	423.9855	388.2724	494.2979	17.47865	293.5759	387.9281	337.5989	461.7633	17.4937	0.4623	0.4969	372.8505	460.043	419.6917	505.1134	17.4636	0.5988	0.5111
2017-10-21 21:58:30.544	1060789648	False	7	347.841	406.4229	381.0537	484.4312	17.90595	308.5352	394.3591	331.3374	447.632	18.2104	0.4623	0.497	387.1468	418.4866	412.8163	487.3055	17.6015	0.5989	0.511
2017-10-21 21:58:30.578	1060789682	False	7	344.5788	405.3909	370.3328	469.1332	17.91795	291.3903	353.1913	291.3903	353.1913	18.2041	0.462	0.4968	397.7673	457.5905	397.7673	457.5905	17.6318	0.5987	0.5112
2017-10-21 21:58:30.611	1060789715	False	7	354.636	405.4535	367.0484	456.0687	17.8578	303.9083	355.5594	303.9083	355.5594	17.9767	0.462	0.4968	405.3636	455.3476	405.3636	455.3476	17.7389	0.5987	0.5112
2017-10-21 21:58:30.644	1060789748	False	7	380.6734	421.1503	367.6713	413.3119	17.3959	341.3752	390.5264	322.6656	373.0652	17.2242	0.4621	0.497	419.9716	451.7741	412.6769	453.5586	17.5676	0.5987	0.5112
2017-10-21 21:58:30.678	1060789782	False	7	340.5294	445.7433	318.5489	390.2625	17.90455	310.2727	424.3499	318.5489	390.2625	17.749	0.4619	0.4971	370.786	467.1366	398.6663	458.1009	18.0601	0.5983	0.5112
2017-10-21 21:58:30.711	1060789815	False	7	329.1716	435.6533	328.8911	404.5173	17.8787	308.1993	438.0918	315.9463	402.414	18.3491	0.4619	0.4972	350.1438	433.2147	386.3833	451.8388	17.4083	0.5982	0.5109
2017-10-21 21:58:30.744	1060789848	False	7	320.8513	441.8127	331.8751	411.8797	17.1584	299.1765	455.6923	312.5313	413.3753	16.8873	0.4619	0.4973	342.526	427.9331	377.3681	446.9583	17.4295	0.5982	0.5108
2017-10-21 21:58:30.777	1060789881	False	7	337.9245	387.5104	334.4619	414.4875	16.91535	345.3718	382.3943	318.0959	408.2993	16.725	0.4621	0.4969	330.4772	392.6266	369.2049	437.6286	17.1057	0.5983	0.5106
2017-10-21 21:58:30.811	1060789915	False	7	359.2843	390.3699	337.4055	415.6049	16.95805	347.4269	387.5724	322.454	405.3596	17.0129	0.4622	0.497	371.1416	393.1675	369.2647	430.9135	16.9032	0.5985	0.5106
2017-10-21 21:58:30.844	1060789948	True	7	324.0339	428.3336	337.9953	416.0168	16.7001	299.3282	387.2744	319.5158	403.0601	16.2577	0.4622	0.4969	348.7395	469.3929	366.3927	435.72	17.1425	0.5986	0.511
MSG	2017-10-21 21:58:30.884	1060789948	stop_recording
MSG	2017-10-21 21:58:30.885	1060789948	image_off
MSG	2017-10-21 21:58:31.897	1060790948	image_on
MSG	2017-10-21 21:58:31.897	1060790948	advertisment.jpg
MSG	2017-10-21 21:58:31.898	1060790948	start_recording
2017-10-21 21:58:31.877	1060790981	False	7	581.7231	526.9337	589.9578	519.924	19.6178	588.1066	503.1741	569.6144	514.4183	18.9839	0.4649	0.4982	575.3398	550.6932	616.5316	551.7475	20.2517	0.6013	0.5121
2017-10-21 21:58:31.910	1060791014	False	7	568.3478	557.7136	590.3942	524.1329	20.5912	540.5688	554.0638	563.7424	522.5074	20.1507	0.4647	0.4984	596.1268	561.3633	612.93	553.4382	21.0317	0.6014	0.5121
2017-10-21 21:58:31.943	1060791047	True	7	582.0217	549.3024	586.0853	524.1264	20.1484	572.4647	528.609	565.2021	523.6472	19.537	0.4649	0.4982	591.5788	569.9958	591.5788	569.9958	20.7598	0.6014	0.5121
2017-10-21 21:58:31.977	1060791081	True	7	547.691	529.9491	584.6537	524.4883	20.39785	512.0005	533.4249	557.3418	525.1852	19.9813	0.4645	0.4981	583.3816	526.4734	583.3816	526.4734	20.8144	0.6013	0.5119
2017-10-21 21:58:32.010	1060791114	True	7	546.0704	559.5498	582.0084	525.4777	20.3091	529.5773	584.3387	553.6066	533.0105	20.1008	0.4647	0.4982	562.5635	534.761	572.9592	530.6225	20.5174	0.6013	0.5119
2017-10-21 21:58:32.043	1060791147	True	7	604.1501	525.5143	578.9124	527.0007	20.46765	579.5729	572.6705	556.5063	537.8791	19.7752	0.4649	0.498	628.7273	478.3582	591.61	513.134	21.1601	0.6016	0.5116
2017-10-21 21:58:32.077	1060791181	True	7	594.6133	537.2805	578.7391	526.993	20.25515	563.4855	572.5217	557.1732	541.8619	19.9059	0.465	0.498	625.7412	502.0392	600.2769	510.2743	20.6044	0.6017	0.5118
2017-10-21 21:58:32.110	1060791214	True	7	566.642	543.9785	579.8206	526.7443	20.48225	502.7632	548.2592	551.7256	542.8077	20.6855	0.4649	0.4978	630.5209	539.6979	606.5166	516.1833	20.279	0.6018	0.5119
2017-10-21 21:58:32.143	1060791247	True	7	567.8268	543.8301	579.7609	527.0835	20.24195	536.4103	569.6928	550.141	545.5858	20.2989	0.4651	0.4979	599.2433	517.9673	605.4088	516.4836	20.185	0.6016	0.5118
2017-10-21 21:58:32.177	1060791281	True	7	450.6512	542.8503	579.798	528.5943	20.2676	424.7885	552.3123	424.7885	552.3123	20.1328	0.4641	0.4979	476.5139	533.3884	476.5139	533.3884	20.4024	0.6005	0.5119
2017-10-21 21:58:32.210	1060791314	False	7	459.5975	551.7319	459.5975	551.7319	20.3022	440.9744	560.5649	440.9744	560.5649	20.4712	0.464	0.498	478.2207	542.899	478.2207	542.899	20.1332	0.6005	0.512
2017-10-21 21:58:32.243	1060791347	False	7	446.8893	491.8099	453.2353	521.7327	20.07825	423.0192	490.2555	431.9854	525.3654	19.8501	0.4638	0.498	470.7595	493.3643	474.4853	518.1	20.3064	0.6004	0.5117
2017-10-21 21:58:32.276	1060791380	False	7	432.1782	532.4783	447.2395	522.9257	19.4808	414.2646	511.0518	426.0381	520.5142	19.2932	0.4638	0.4981	450.0918	553.9048	466.3133	530.0437	19.6684	0.6002	0.512
2017-10-21 21:58:32.310	1060791414	False	7	443.4713	505.4448	446.7403	522.0547	18.62875	409.2636	500.4119	421.7731	515.3812	18.8907	0.4637	0.498	477.6789	510.4778	469.1443	525.1229	18.3668	0.6003	0.5118
2017-10-21 21:58:32.343	1060791447	False	7	442.7556	508.3735	446.6024	520.9936	18.34065	397.5469	521.0573	416.8012	516.4535	18.1899	0.4635	0.4979	487.9644	495.6897	472.9549	519.1277	18.4914	0.6	0.5117
2017-10-21 21:58:32.376	1060791480	False	7	442.9156	540.7154	445.8456	518.9087	17.6676	409.3648	535.1936	409.3648	535.1936	17.4665	0.4635	0.4979	476.4663	546.2372	476.4663	546.2372	17.8687	0.6	0.512
2017-10-21 21:58:32.410	1060791514	False	7	448.8094	503.1771	448.8094	503.1771	17.42935	421.7969	480.4925	421.7969	480.4925	16.56	0.4635	0.4976	475.8218	525.8618	475.8218	525.8618	18.2987	0.6	0.5118
2017-10-21 21:58:32.443	1060791547	False	7	451.2903	487.5659	450.0514	495.3616	17.0718	414.6608	460.9849	418.2243	470.7262	16.589	0.4634	0.4976	487.9197	514.1468	481.8785	519.9968	17.5546	0.6	0.5118
2017-10-21 21:58:32.476	1060791580	False	7	434.9428	470.4227	433.8174	484.7422	16.84165	416.4512	481.0029	417.6247	474.1498	16.6558	0.4634	0.4979	453.4344	459.8426	472.3671	499.8503	17.0275	0.5999	0.5116
2017-10-21 21:58:32.509	1060791613	False	7	437.3072	466.1545	439.5301	485.61	16.56825	417.1355	431.4073	417.4946	463.3696	15.9297	0.4634	0.4977	457.4789	500.9017	468.5833	500.0314	17.2068	0.5999	0.5118
2017-10-21 21:58:32.543	1060791647	False	7	447.1664	508.674	446.3172	491.4234	16.7106	436.1143	474.3192	421.2694	465.5283	15.8183	0.4635	0.498	458.2184	543.0287	466.433	508.6975	17.6029	0.5999	0.5121
2017-10-21 21:58:32.576	1060791680	False	7	447.296	478.1364	446.9507	491.2082	16.6164	431.9812	462.2531	423.1232	464.9347	16.0846	0.4635	0.498	462.6107	494.0197	465.7257	506.2138	17.1482	0.6	0.512
2017-10-21 21:58:32.610	1060791714	True	7	446.1907	453.4215	447.4606	490.3188	16.0195	436.937	439.7013	425.2047	461.1749	15.6164	0.4635	0.4978	455.4445	467.1418	464.1544	500.4375	16.4226	0.5999	0.5117
2017-10-21 21:58:32.643	1060791747	True	7	454.7343	474.5011	449.8962	492.2282	16.2194	448.311	426.7622	428.2857	456.6019	15.5348	0.4635	0.4978	461.1575	522.2399	463.6968	503.2014	16.904	0.5999	0.5119
2017-10-21 21:58:32.676	1060791780	True	7	420.828	495.6896	448.3148	489.7712	16.33175	415.4001	468.069	426.8735	457.8112	16.2501	0.4633	0.498	426.2559	523.3103	459.2318	505.536	16.4134	0.5997	0.512
2017-10-21 21:58:32.709	1060791813	True	7	459.0361	473.946	448.7547	490.0971	16.02295	458.5926	448.0891	430.3412	456.6687	15.7264	0.4635	0.4979	459.4797	499.803	459.1243	504.9374	16.3195	0.5999	0.5119
2017-10-21 21:58:32.743	1060791847	True	7	450.3679	460.4388	449.9757	491.8705	15.8525	433.4859	398.5716	430.7779	450.8044	15.0168	0.4634	0.4977	467.25	522.306	459.8094	506.6615	16.6882	0.5999	0.5122
2017-10-21 21:58:32.776	1060791880	True	7	456.7933	486.1478	450.05	491.4705	16.3239	457.9778	460.2986	433.4095	451.4558	15.7802	0.4635	0.498	455.6088	511.997	459.3319	507.1962	16.8676	0.5999	0.5121
2017-10-21 21:58:32.809	1060791913	True	7	446.1258	454.9047	450.7711	493.0971	15.86805	454.994	383.8328	435.4522	445.4032	14.9817	0.4635	0.4976	437.2577	525.9765	457.3265	508.8774	16.7544	0.5998	0.5121
2017-10-21 21:58:32.843	1060791947	True	7	424.2367	462.2551	451.3487	494.6262	15.93635	396.814	402.2831	432.4815	441.5394	15.4396	0.4634	0.4976	451.6594	522.2271	456.7302	510.0649	16.4331	0.5999	0.512
2017-10-21 21:58:32.876	1060791980	True	7	445.972	471.9715	450.6262	492.4471	16.2994	440.7001	466.088	433.2212	443.0653	16.2043	0.4634	0.4979	451.2438	477.855	456.1689	507.6598	16.3945	0.5999	0.5119
2017-10-21 21:58:32.909	1060792013	True	7	479.6035	474.6101	451.1939	493.7363	16.25715	485.1512	428.4591	437.2189	441.6648	15.7477	0.4636	0.4979	474.0558	520.7611	457.3766	508.6728	16.7666	0.5999	0.5121
2017-10-21 21:58:32.943	1060792047	True	7	394.3383	464.208	451.5322	494.9901	16.25845	362.8279	405.9693	432.0721	438.7755	15.7757	0.4631	0.4977	425.8487	522.4468	455.0244	509.7257	16.7412	0.5997	0.5122
2017-10-21 21:58:32.976	1060792080	True	7	412.721	486.1193	450.7917	493.4603	16.58865	394.0208	474.541	429.439	440.895	15.6912	0.4631	0.4981	431.4212	497.6975	453.2324	508.975	17.4861	0.5996	0.5121
2017-10-21 21:58:33.009	1060792113	True	7	417.73	463.0849	449.1495	490.0027	16.26175	393.2839	482.8388	426.9116	443.4784	15.8268	0.463	0.4981	442.1761	443.3309	452.2921	504.5846	16.6967	0.5995	0.5119
2017-10-21 21:58:33.043	1060792147	True	7	444.4184	458.3564	448.2468	488.1725	16.10625	447.7754	445.075	428.1134	443.4596	15.6685	0.4631	0.4979	441.0614	471.6377	451.3472	502.2951	16.544	0.5994	0.5121
2017-10-21 21:58:33.076	1060792180	True	7	406.4089	502.798	447.6216	487.473	16.82935	384.6735	512.0717	425.2023	447.7744	16.7924	0.4627	0.4982	428.1443	493.5244	449.6364	501.5316	16.8663	0.5993	0.5121
2017-10-21 21:58:33.109	1060792213	True	7	424.1935	520.4617	446.1911	484.9982	16.8526	454.2799	509.1419	426.8113	451.7361	16.4776	0.463	0.4983	394.107	531.7815	445.8754	503.2255	17.2276	0.5992	0.5122
2017-10-21 21:58:33.142	1060792246	True	7	448.1049	494.7529	445.4775	484.3954	16.4966	452.5951	470.196	428.2685	453.139	16.0301	0.4631	0.4981	443.6146	519.3098	445.35	504.0971	16.9631	0.5995	0.5121
2017-10-21 21:58:33.176	1060792280	True	7	410.4984	450.7133	444.1792	482.1945	16.6699	409.591	446.2752	427.0662	453.0272	16.1664	0.4631	0.4979	411.4057	455.1515	442.9165	501.0403	17.1734	0.5995	0.5117
2017-10-21 21:58:33.209	1060792313	True	7	401.0006	512.6639	442.8437	480.239	17.19475	403.2319	488.8653	425.5247	455.462	17.0659	0.4631	0.4981	398.7694	536.4625	439.8347	502.9696	17.3236	0.5995	0.512
2017-10-21 21:58:33.243	1060792347	True	7	417.8302	430.7801	441.552	478.2735	16.77785	423.8923	427.1498	425.3034	453.8286	16.4585	0.4633	0.4978	411.7681	434.4105	437.1858	498.4773	17.0972	0.5996	0.5116
2017-10-21 21:58:33.276	1060792380	True	7	436.5595	464.2665	440.4579	477.1595	16.92965	432.1763	481.906	425.679	455.7352	16.5484	0.4634	0.4981	440.9427	446.627	436.2571	494.9186	17.3109	0.5998	0.5118
2017-10-21 21:58:33.309	1060792413	True	7	433.7697	512.4152	439.9508	477.067	16.8879	414.7629	508.5043	424.9878	458.9721	16.5051	0.4633	0.4981	452.7766	516.3261	436.5939	496.2655	17.2707	0.5998	0.5122
2017-10-21 21:58:33.342	1060792446	True	7	430.6295	455.4767	439.3123	477.8481	16.6795	411.9086	371.9642	424.1239	454.5998	15.4886	0.4633	0.4976	449.3505	538.9892	436.7492	498.452	17.8704	0.5998	0.5123
